  26.56,10^6bits/s,2.094,1439386320.840
  24.87,10^6bits/s,2.135,1439386322.976
  25.51,10^6bits/s,2.000,1439386324.976
  28.29,10^6bits/s,2.000,1439386326.976
  28.78,10^6bits/s,2.000,1439386328.976
  28.76,10^6bits/s,2.002,1439386330.978
  28.78,10^6bits/s,2.000,1439386332.978
  28.78,10^6bits/s,2.000,1439386334.978
  28.77,10^6bits/s,2.001,1439386336.979
  28.78,10^6bits/s,2.000,1439386338.979
  28.78,10^6bits/s,2.000,1439386340.979
  28.22,10^6bits/s,2.040,1439386343.018
  28.20,10^6bits/s,2.002,1439386345.020
  28.78,10^6bits/s,2.000,1439386347.020
  26.14,10^6bits/s,2.202,1439386349.222
  28.30,10^6bits/s,2.002,1439386351.224
  25.88,10^6bits/s,2.187,1439386353.411
  26.72,10^6bits/s,2.000,1439386355.411
  27.33,10^6bits/s,2.000,1439386357.412
  25.36,10^6bits/s,1.335,1439386358.747
  23.33,10^6bits/s,2.343,1439386361.114
  28.26,10^6bits/s,2.037,1439386363.150
  27.53,10^6bits/s,2.053,1439386365.203
  26.77,10^6bits/s,2.057,1439386367.260
  28.78,10^6bits/s,2.000,1439386369.260
  28.51,10^6bits/s,2.019,1439386371.280
  26.85,10^6bits/s,2.124,1439386373.403
  26.53,10^6bits/s,2.024,1439386375.427
  24.57,10^6bits/s,2.160,1439386377.587
  26.81,10^6bits/s,2.000,1439386379.587
  25.60,10^6bits/s,2.094,1439386381.681
  26.96,10^6bits/s,2.000,1439386383.681
  24.71,10^6bits/s,2.182,1439386385.863
  25.96,10^6bits/s,2.028,1439386387.891
  25.86,10^6bits/s,2.008,1439386389.899
  24.93,10^6bits/s,2.075,1439386391.974
  24.67,10^6bits/s,2.021,1439386393.995
  26.08,10^6bits/s,2.006,1439386396.001
  26.42,10^6bits/s,2.000,1439386398.001
  24.57,10^6bits/s,0.769,1439386398.770
  24.92,10^6bits/s,2.120,1439386400.899
  28.31,10^6bits/s,2.000,1439386402.899
  27.88,10^6bits/s,2.031,1439386404.930
  28.78,10^6bits/s,2.000,1439386406.930
  28.48,10^6bits/s,2.021,1439386408.951
  28.76,10^6bits/s,2.002,1439386410.953
  28.79,10^6bits/s,2.001,1439386412.954
  28.76,10^6bits/s,2.002,1439386414.955
  28.78,10^6bits/s,2.000,1439386416.955
  28.78,10^6bits/s,2.000,1439386418.956
  28.75,10^6bits/s,2.002,1439386420.958
  28.78,10^6bits/s,2.000,1439386422.958
  28.78,10^6bits/s,2.000,1439386424.958
  26.17,10^6bits/s,2.199,1439386427.157
  28.78,10^6bits/s,2.000,1439386429.157
  28.78,10^6bits/s,2.000,1439386431.158
  28.18,10^6bits/s,2.042,1439386433.200
  28.78,10^6bits/s,2.000,1439386435.200
  28.78,10^6bits/s,2.000,1439386437.200
  26.80,10^6bits/s,1.578,1439386438.778
573440,372480,16384,40.00,27.34,10^6bits/s
