  13.57,10^6bits/s,2.001,1439386694.718
  14.18,10^6bits/s,2.001,1439386696.719
  14.28,10^6bits/s,2.003,1439386698.721
  14.19,10^6bits/s,2.012,1439386700.733
  14.23,10^6bits/s,2.001,1439386702.734
  14.16,10^6bits/s,2.008,1439386704.742
  14.28,10^6bits/s,2.003,1439386706.746
  14.17,10^6bits/s,2.015,1439386708.761
  14.11,10^6bits/s,2.009,1439386710.769
  14.26,10^6bits/s,2.001,1439386712.770
  14.16,10^6bits/s,2.012,1439386714.782
  14.20,10^6bits/s,2.001,1439386716.783
  14.20,10^6bits/s,2.012,1439386718.795
  14.19,10^6bits/s,2.001,1439386720.796
  14.33,10^6bits/s,2.003,1439386722.799
  14.26,10^6bits/s,2.009,1439386724.808
  13.64,10^6bits/s,2.103,1439386726.911
  14.80,10^6bits/s,2.009,1439386728.920
  14.30,10^6bits/s,2.069,1439386730.989
  14.13,10^6bits/s,1.729,1439386732.717
  12.64,10^6bits/s,2.265,1439386735.085
  14.16,10^6bits/s,2.001,1439386737.086
  14.23,10^6bits/s,2.005,1439386739.091
  14.24,10^6bits/s,2.006,1439386741.097
  14.19,10^6bits/s,2.006,1439386743.104
  14.15,10^6bits/s,2.006,1439386745.110
  14.28,10^6bits/s,2.002,1439386747.111
  14.24,10^6bits/s,2.005,1439386749.116
  14.14,10^6bits/s,2.014,1439386751.131
  14.18,10^6bits/s,2.001,1439386753.131
  14.16,10^6bits/s,2.004,1439386755.136
  14.19,10^6bits/s,2.000,1439386757.136
  14.20,10^6bits/s,2.003,1439386759.139
  14.28,10^6bits/s,2.000,1439386761.139
  14.18,10^6bits/s,2.014,1439386763.154
  14.29,10^6bits/s,2.001,1439386765.155
  12.75,10^6bits/s,2.266,1439386767.420
  15.79,10^6bits/s,2.018,1439386769.438
  14.22,10^6bits/s,2.221,1439386771.660
  14.23,10^6bits/s,1.160,1439386772.820
   9.32,10^6bits/s,3.082,1439386776.191
  14.40,10^6bits/s,2.019,1439386778.210
  14.30,10^6bits/s,2.013,1439386780.222
  14.23,10^6bits/s,2.012,1439386782.234
  14.27,10^6bits/s,2.001,1439386784.235
  14.23,10^6bits/s,2.003,1439386786.238
  14.12,10^6bits/s,2.015,1439386788.252
  14.14,10^6bits/s,2.008,1439386790.261
  14.26,10^6bits/s,2.008,1439386792.269
  14.23,10^6bits/s,2.006,1439386794.275
  14.23,10^6bits/s,2.002,1439386796.277
  14.24,10^6bits/s,2.005,1439386798.282
  14.26,10^6bits/s,2.001,1439386800.283
  14.19,10^6bits/s,2.012,1439386802.295
  14.24,10^6bits/s,2.004,1439386804.299
  14.17,10^6bits/s,2.004,1439386806.303
  14.26,10^6bits/s,2.001,1439386808.304
  14.21,10^6bits/s,2.009,1439386810.313
  14.19,10^6bits/s,2.002,1439386812.315
  14.23,10^6bits/s,0.795,1439386813.110
680960,3374616,16384,40.00,14.05,10^6bits/s
