  44.69,10^6bits/s,2.000,1439385953.924
  49.55,10^6bits/s,2.004,1439385955.927
  48.45,10^6bits/s,2.045,1439385957.972
  47.95,10^6bits/s,2.021,1439385959.993
  48.57,10^6bits/s,2.000,1439385961.993
  48.04,10^6bits/s,2.022,1439385964.015
  49.71,10^6bits/s,2.002,1439385966.018
  49.47,10^6bits/s,2.010,1439385968.027
  49.17,10^6bits/s,2.013,1439385970.040
  48.25,10^6bits/s,2.037,1439385972.077
  48.04,10^6bits/s,2.009,1439385974.087
  42.82,10^6bits/s,2.243,1439385976.330
  49.31,10^6bits/s,2.002,1439385978.332
  48.57,10^6bits/s,2.031,1439385980.363
  47.83,10^6bits/s,2.031,1439385982.393
  48.96,10^6bits/s,2.002,1439385984.395
  49.75,10^6bits/s,2.001,1439385986.396
  49.33,10^6bits/s,2.017,1439385988.413
  49.24,10^6bits/s,2.004,1439385990.417
  37.22,10^6bits/s,1.507,1439385991.924
  46.69,10^6bits/s,2.109,1439385994.054
  49.55,10^6bits/s,2.001,1439385996.055
  48.69,10^6bits/s,2.035,1439385998.090
  48.97,10^6bits/s,2.000,1439386000.090
  49.44,10^6bits/s,2.002,1439386002.092
  49.48,10^6bits/s,2.000,1439386004.092
  47.82,10^6bits/s,2.069,1439386006.161
  47.58,10^6bits/s,2.011,1439386008.171
  48.28,10^6bits/s,2.000,1439386010.171
  47.08,10^6bits/s,2.052,1439386012.223
  49.49,10^6bits/s,2.000,1439386014.223
  49.21,10^6bits/s,2.011,1439386016.234
  50.24,10^6bits/s,2.001,1439386018.235
  47.92,10^6bits/s,2.097,1439386020.332
  49.50,10^6bits/s,2.000,1439386022.332
  49.04,10^6bits/s,2.019,1439386024.351
  49.37,10^6bits/s,2.001,1439386026.352
  49.39,10^6bits/s,2.000,1439386028.352
  49.29,10^6bits/s,2.004,1439386030.356
  49.41,10^6bits/s,1.589,1439386031.945
  46.01,10^6bits/s,2.143,1439386034.117
  49.92,10^6bits/s,2.000,1439386036.118
  48.33,10^6bits/s,2.066,1439386038.183
  49.06,10^6bits/s,2.000,1439386040.183
  49.55,10^6bits/s,2.001,1439386042.185
  49.07,10^6bits/s,2.020,1439386044.205
  38.88,10^6bits/s,2.524,1439386046.729
  48.67,10^6bits/s,2.001,1439386048.729
  49.36,10^6bits/s,2.001,1439386050.730
  48.15,10^6bits/s,2.050,1439386052.780
  31.77,10^6bits/s,3.031,1439386055.811
  37.52,10^6bits/s,2.000,1439386057.811
  48.99,10^6bits/s,2.004,1439386059.815
  49.18,10^6bits/s,2.001,1439386061.816
  48.53,10^6bits/s,2.027,1439386063.842
  47.92,10^6bits/s,2.025,1439386065.868
  48.26,10^6bits/s,2.006,1439386067.874
  49.62,10^6bits/s,2.000,1439386069.874
  49.36,10^6bits/s,2.010,1439386071.885
  49.55,10^6bits/s,0.090,1439386071.975
1281280,5891480,16384,40.00,47.64,10^6bits/s
