  52.40,10^6bits/s,2.003,1439387715.111
  57.44,10^6bits/s,2.006,1439387717.117
  59.22,10^6bits/s,2.002,1439387719.119
  59.86,10^6bits/s,2.002,1439387721.121
  60.78,10^6bits/s,2.001,1439387723.123
  61.35,10^6bits/s,2.000,1439387725.123
  61.47,10^6bits/s,2.000,1439387727.123
  58.32,10^6bits/s,2.108,1439387729.230
  59.12,10^6bits/s,2.000,1439387731.231
  60.30,10^6bits/s,2.000,1439387733.231
  61.14,10^6bits/s,2.000,1439387735.231
  61.38,10^6bits/s,2.000,1439387737.231
  61.59,10^6bits/s,2.004,1439387739.236
  58.36,10^6bits/s,2.111,1439387741.346
  59.22,10^6bits/s,2.000,1439387743.347
  60.49,10^6bits/s,2.000,1439387745.347
  61.25,10^6bits/s,2.003,1439387747.350
  61.19,10^6bits/s,2.002,1439387749.351
  62.21,10^6bits/s,2.000,1439387751.352
  58.69,10^6bits/s,1.756,1439387753.108
  38.48,10^6bits/s,3.233,1439387756.372
  56.13,10^6bits/s,2.002,1439387758.374
  58.36,10^6bits/s,2.001,1439387760.375
  59.54,10^6bits/s,2.000,1439387762.375
  60.68,10^6bits/s,2.000,1439387764.375
  61.04,10^6bits/s,2.000,1439387766.375
  61.44,10^6bits/s,2.006,1439387768.381
  62.29,10^6bits/s,2.000,1439387770.381
  58.38,10^6bits/s,2.134,1439387772.515
  59.50,10^6bits/s,2.000,1439387774.515
  60.55,10^6bits/s,2.000,1439387776.515
  61.10,10^6bits/s,2.002,1439387778.517
  61.51,10^6bits/s,2.000,1439387780.517
  61.82,10^6bits/s,2.003,1439387782.519
  59.36,10^6bits/s,2.083,1439387784.603
  59.15,10^6bits/s,2.007,1439387786.609
  60.26,10^6bits/s,2.000,1439387788.610
  61.12,10^6bits/s,2.001,1439387790.610
  61.46,10^6bits/s,2.006,1439387792.616
  62.15,10^6bits/s,0.523,1439387793.139
  53.60,10^6bits/s,2.293,1439387795.478
  57.54,10^6bits/s,2.003,1439387797.481
  59.32,10^6bits/s,2.000,1439387799.481
  60.29,10^6bits/s,2.000,1439387801.482
  60.72,10^6bits/s,2.000,1439387803.482
  61.44,10^6bits/s,2.000,1439387805.482
  58.99,10^6bits/s,2.083,1439387807.565
  58.45,10^6bits/s,2.018,1439387809.583
  59.96,10^6bits/s,2.003,1439387811.586
  60.63,10^6bits/s,2.001,1439387813.587
  61.13,10^6bits/s,2.004,1439387815.591
  61.73,10^6bits/s,2.000,1439387817.592
  58.38,10^6bits/s,2.114,1439387819.706
  54.88,10^6bits/s,2.128,1439387821.834
  57.91,10^6bits/s,2.000,1439387823.834
  59.30,10^6bits/s,2.000,1439387825.834
  60.02,10^6bits/s,2.000,1439387827.834
  61.09,10^6bits/s,2.001,1439387829.835
  61.43,10^6bits/s,2.000,1439387831.835
  61.76,10^6bits/s,1.350,1439387833.185
1617280,5084184,16384,40.00,59.19,10^6bits/s
