  47.35,10^6bits/s,2.000,1439386198.509
  46.79,10^6bits/s,2.024,1439386200.533
  47.30,10^6bits/s,2.000,1439386202.534
  49.22,10^6bits/s,2.003,1439386204.537
  48.75,10^6bits/s,2.020,1439386206.556
  30.93,10^6bits/s,3.152,1439386209.708
  49.92,10^6bits/s,2.000,1439386211.709
  48.52,10^6bits/s,2.058,1439386213.767
  47.01,10^6bits/s,2.064,1439386215.831
  48.09,10^6bits/s,2.001,1439386217.832
  49.51,10^6bits/s,2.000,1439386219.832
  46.65,10^6bits/s,2.122,1439386221.954
  46.45,10^6bits/s,2.009,1439386223.963
  45.71,10^6bits/s,2.032,1439386225.996
  47.67,10^6bits/s,2.000,1439386227.996
  45.56,10^6bits/s,2.092,1439386230.088
  47.64,10^6bits/s,2.001,1439386232.088
  46.41,10^6bits/s,2.053,1439386234.141
  47.67,10^6bits/s,2.016,1439386236.157
  50.17,10^6bits/s,0.352,1439386236.509
  31.05,10^6bits/s,3.071,1439386239.615
  48.64,10^6bits/s,2.003,1439386241.619
  47.56,10^6bits/s,2.046,1439386243.664
  39.91,10^6bits/s,2.383,1439386246.048
  32.27,10^6bits/s,2.474,1439386248.521
  28.78,10^6bits/s,2.243,1439386250.764
  40.17,10^6bits/s,2.000,1439386252.764
  44.13,10^6bits/s,2.001,1439386254.765
  49.09,10^6bits/s,2.007,1439386256.772
  35.47,10^6bits/s,2.768,1439386259.539
  28.78,10^6bits/s,2.465,1439386262.005
  32.08,10^6bits/s,2.000,1439386264.005
  49.11,10^6bits/s,2.016,1439386266.021
  50.11,10^6bits/s,2.001,1439386268.021
  49.97,10^6bits/s,2.006,1439386270.027
  49.96,10^6bits/s,2.000,1439386272.027
  49.31,10^6bits/s,2.026,1439386274.053
  47.69,10^6bits/s,2.068,1439386276.122
  50.48,10^6bits/s,0.423,1439386276.544
  27.75,10^6bits/s,3.438,1439386280.012
  31.64,10^6bits/s,2.001,1439386282.013
  48.93,10^6bits/s,2.003,1439386284.016
  45.08,10^6bits/s,2.171,1439386286.187
  49.44,10^6bits/s,2.010,1439386288.197
  48.88,10^6bits/s,2.022,1439386290.220
  47.72,10^6bits/s,2.049,1439386292.269
  45.77,10^6bits/s,2.086,1439386294.354
  47.55,10^6bits/s,2.000,1439386296.355
  48.40,10^6bits/s,2.005,1439386298.359
  40.10,10^6bits/s,2.414,1439386300.773
  45.55,10^6bits/s,2.000,1439386302.773
  49.42,10^6bits/s,2.014,1439386304.788
  47.71,10^6bits/s,2.072,1439386306.859
  47.20,10^6bits/s,2.022,1439386308.881
  49.05,10^6bits/s,2.000,1439386310.881
  48.58,10^6bits/s,2.019,1439386312.901
  48.73,10^6bits/s,2.000,1439386314.901
  47.40,10^6bits/s,1.674,1439386316.574
667520,2564352,16384,40.00,44.11,10^6bits/s
