  13.66,10^6bits/s,2.006,1439386940.000
  14.25,10^6bits/s,2.003,1439386942.003
  14.15,10^6bits/s,2.013,1439386944.016
  14.20,10^6bits/s,2.009,1439386946.025
  14.21,10^6bits/s,2.001,1439386948.026
  14.07,10^6bits/s,2.021,1439386950.047
  14.14,10^6bits/s,2.001,1439386952.048
  14.16,10^6bits/s,2.001,1439386954.049
  14.28,10^6bits/s,2.000,1439386956.049
  14.28,10^6bits/s,2.001,1439386958.050
  14.22,10^6bits/s,2.008,1439386960.058
  14.23,10^6bits/s,2.001,1439386962.059
  14.16,10^6bits/s,2.008,1439386964.067
  14.24,10^6bits/s,2.004,1439386966.070
  14.15,10^6bits/s,2.014,1439386968.084
  14.27,10^6bits/s,2.000,1439386970.085
  14.26,10^6bits/s,2.001,1439386972.086
  14.06,10^6bits/s,2.029,1439386974.115
  14.16,10^6bits/s,2.000,1439386976.115
  14.26,10^6bits/s,1.878,1439386977.994
  13.16,10^6bits/s,2.151,1439386980.324
  14.30,10^6bits/s,2.004,1439386982.328
  14.15,10^6bits/s,2.022,1439386984.350
  14.21,10^6bits/s,2.004,1439386986.354
  14.23,10^6bits/s,2.002,1439386988.356
  14.15,10^6bits/s,2.010,1439386990.366
  14.16,10^6bits/s,2.001,1439386992.367
  14.19,10^6bits/s,2.008,1439386994.375
  14.25,10^6bits/s,2.007,1439386996.381
  14.15,10^6bits/s,2.014,1439386998.396
  14.27,10^6bits/s,2.001,1439387000.397
  14.24,10^6bits/s,2.005,1439387002.401
  14.20,10^6bits/s,2.005,1439387004.406
  14.24,10^6bits/s,2.002,1439387006.408
  14.24,10^6bits/s,2.001,1439387008.409
  14.23,10^6bits/s,2.001,1439387010.410
  14.23,10^6bits/s,2.006,1439387012.416
  14.18,10^6bits/s,2.008,1439387014.424
  14.25,10^6bits/s,2.001,1439387016.425
  14.19,10^6bits/s,1.748,1439387018.173
  13.19,10^6bits/s,2.162,1439387020.434
  14.26,10^6bits/s,2.007,1439387022.441
  14.24,10^6bits/s,2.002,1439387024.443
  14.17,10^6bits/s,2.010,1439387026.454
  14.20,10^6bits/s,2.002,1439387028.456
  14.19,10^6bits/s,2.001,1439387030.457
  14.16,10^6bits/s,2.005,1439387032.462
  14.17,10^6bits/s,2.001,1439387034.463
  14.20,10^6bits/s,2.000,1439387036.463
  14.25,10^6bits/s,2.001,1439387038.464
  14.14,10^6bits/s,2.015,1439387040.479
  14.25,10^6bits/s,2.006,1439387042.484
  14.25,10^6bits/s,2.000,1439387044.485
  14.28,10^6bits/s,2.002,1439387046.487
  14.27,10^6bits/s,2.001,1439387048.488
  14.24,10^6bits/s,2.005,1439387050.493
  14.24,10^6bits/s,2.001,1439387052.494
  14.26,10^6bits/s,2.001,1439387054.495
  14.17,10^6bits/s,2.013,1439387056.508
  14.17,10^6bits/s,1.765,1439387058.273
1057280,3517080,16384,40.00,14.16,10^6bits/s
