  24.62,10^6bits/s,2.002,1439387959.660
  27.05,10^6bits/s,2.000,1439387961.660
  27.28,10^6bits/s,2.001,1439387963.662
  27.07,10^6bits/s,2.016,1439387965.677
  26.67,10^6bits/s,2.029,1439387967.707
  27.11,10^6bits/s,2.003,1439387969.709
  27.04,10^6bits/s,2.005,1439387971.715
  27.26,10^6bits/s,2.001,1439387973.715
  27.11,10^6bits/s,2.012,1439387975.727
  26.97,10^6bits/s,2.010,1439387977.737
  27.27,10^6bits/s,2.004,1439387979.741
  27.17,10^6bits/s,2.007,1439387981.748
  27.28,10^6bits/s,2.000,1439387983.748
  26.81,10^6bits/s,2.035,1439387985.783
  26.91,10^6bits/s,2.002,1439387987.786
  27.21,10^6bits/s,2.000,1439387989.786
  26.91,10^6bits/s,2.022,1439387991.808
  26.88,10^6bits/s,2.003,1439387993.811
  26.78,10^6bits/s,2.006,1439387995.818
  27.82,10^6bits/s,1.840,1439387997.658
  25.65,10^6bits/s,2.089,1439387999.755
  27.65,10^6bits/s,2.002,1439388001.757
  27.41,10^6bits/s,2.017,1439388003.774
  27.82,10^6bits/s,2.005,1439388005.778
  27.41,10^6bits/s,2.031,1439388007.809
  27.97,10^6bits/s,2.000,1439388009.809
  28.09,10^6bits/s,2.000,1439388011.809
  28.05,10^6bits/s,2.002,1439388013.812
  27.45,10^6bits/s,2.043,1439388015.855
  27.93,10^6bits/s,2.001,1439388017.856
  27.43,10^6bits/s,2.036,1439388019.893
  27.65,10^6bits/s,2.003,1439388021.896
  27.67,10^6bits/s,2.000,1439388023.896
  27.70,10^6bits/s,2.004,1439388025.900
  28.37,10^6bits/s,2.000,1439388027.900
  28.22,10^6bits/s,2.010,1439388029.910
  27.79,10^6bits/s,2.030,1439388031.941
  27.42,10^6bits/s,2.027,1439388033.968
  27.52,10^6bits/s,2.000,1439388035.968
  27.52,10^6bits/s,1.698,1439388037.666
  26.11,10^6bits/s,2.109,1439388039.787
  28.29,10^6bits/s,2.003,1439388041.791
  28.64,10^6bits/s,2.001,1439388043.792
  28.75,10^6bits/s,2.001,1439388045.792
  28.56,10^6bits/s,2.013,1439388047.805
  28.28,10^6bits/s,2.019,1439388049.825
  28.68,10^6bits/s,2.004,1439388051.829
  28.42,10^6bits/s,2.018,1439388053.847
  28.41,10^6bits/s,2.001,1439388055.848
  28.33,10^6bits/s,2.006,1439388057.854
  29.14,10^6bits/s,2.003,1439388059.856
  28.45,10^6bits/s,2.049,1439388061.905
  28.26,10^6bits/s,2.013,1439388063.918
  28.25,10^6bits/s,2.001,1439388065.919
  28.31,10^6bits/s,2.003,1439388067.922
  29.01,10^6bits/s,2.004,1439388069.927
  28.16,10^6bits/s,2.060,1439388071.987
  28.39,10^6bits/s,2.005,1439388073.992
  28.28,10^6bits/s,2.007,1439388075.999
  28.28,10^6bits/s,1.680,1439388077.679
573440,427392,16384,40.00,27.64,10^6bits/s
